資料番号	資料名	資料内漢字番号	資料内漢語番号	単字_見出し	単字_出現形	漢語_見出し	漢語_出現形	漢語_alphabet	語種	漢語内位置	単字長	声点	声点型	仮名注	仮名型	反切	類音	節博士	その他	出現位置	備考	Unnamed: 22
30-039-02	正保版魚山私抄九方便	474	187	除	除	斷除	斷除			2								Rf_r2		51b1		T2713_.84.0833b04
30-039-02	正保版魚山私抄九方便	475	188	一	一	一切惡	一切悪			1								f4		51b1		T2713_.84.0833b04
30-039-02	正保版魚山私抄九方便	476	188	切	切	一切惡	一切悪			2								rf_rf_3		51b1		T2713_.84.0833b04
30-039-02	正保版魚山私抄九方便	477	188	惡	悪	一切惡	一切悪			3								e2		51b1		T2713_.84.0833b04
30-039-02	正保版魚山私抄九方便	478	189	誓	誓	誓願	誓願			1								r3		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	479	189	願	願	誓願	誓願			2								e4		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	480	190	度	度	度脱	度脱			1								f4		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	481	190	脱	脱	度脱	度脱			2								rf_rf_fr3		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	482	191	一	一	一切生	一切生			1								e2		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	483	191	切	切	一切生	一切生			2								e1		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	484	191	生	生	一切生	一切生			3								e1		51b2		T2713_.84.0833b05
30-039-02	正保版魚山私抄九方便	485	192	誓	誓	誓願	誓願			1								r5		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	486	192	願	願	誓願	誓願			2								e4		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	487	193	修	修	修習	修習			1					＊シフ			r5		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	488	193	習	習	修習	修習			2				シフ	＊シフ			e4		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	489	194	一	一	一切法	一切法			1								f4		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	490	194	切	切	一切法	一切法			2								rf_rf_3		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	491	194	法	法	一切法	一切法			3								e2		51b3		T2713_.84.0833b06
30-039-02	正保版魚山私抄九方便	492	195	誓	誓	誓願	誓願			1								r3〔別〕e2_		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	493	195	願	願	誓願	誓願			2								e4		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	494	196	奉	奉	奉仕	奉仕			1				ブ	ブジ			f4		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	495	196	仕	仕	奉仕	奉仕			2				ジ	ブジ			rf_rf_3		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	496	197	一	一	一切佛	一切佛			1								e2		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	497	197	切	切	一切佛	一切佛			2								e1		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	498	197	佛	佛	一切佛	一切佛			3								e1		52a1		T2713_.84.0833b07
30-039-02	正保版魚山私抄九方便	499	198	誓	誓	誓願	誓願			1								e4		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	500	198	願	願	誓願	誓願			2								e4		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	501	199	證	證	證得	證得			1								e4		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	502	199	得	得	證得	證得			2								_ff4		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	503	200	大	大	大菩提	大菩提			1								e1		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	504	200	菩	菩	大菩提	大菩提			2								e1		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	505	200	提	提	大菩提	大菩提			3								e1		52a2		T2713_.84.0833b08
30-039-02	正保版魚山私抄九方便	506	201	曩	曩	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			1					＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	507	201	莫	莫	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			2					＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	508	201	薩	薩	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			3				サラ	＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	509	201	縛	縛	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			4				ハ	＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	510	201	怛	怛	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			5					＊＊サラハ＊＊キヤテイヒユビ			e2〔別〕e5		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	511	201	他	他	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			6					＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	512	201	__	__	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			7				キヤ	＊＊サラハ＊＊キヤテイヒユビ			e2〔別〕e5		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	513	201	帝	帝	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			8				テイ	＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	514	201	瓢	瓢	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			9				ヒユ	＊＊サラハ＊＊キヤテイヒユビ			e1〔別〕e4		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	515	201	尾	尾	曩莫薩縛怛他__帝瓢尾	曩莫薩縛怛他__帝瓢尾			10				ビ	＊＊サラハ＊＊キヤテイヒユビ			e2〔別〕e5		52a3	音写字	T2713_.84.0833b09
30-039-02	正保版魚山私抄九方便	516	202	濕	濕	濕縛目契烏娜__帝	濕縛目契烏娜__帝			1				シン	シンハホケイウダキヤテイ			e1〔別〕e4		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	517	202	縛	縛	濕縛目契烏娜__帝	濕縛目契烏娜__帝			2				ハ	シンハホケイウダキヤテイ			e1〔別〕e4		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	518	202	目	目	濕縛目契烏娜__帝	濕縛目契烏娜__帝			3				ホ	シンハホケイウダキヤテイ			e2〔別〕e5		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	519	202	契	契	濕縛目契烏娜__帝	濕縛目契烏娜__帝			4				ケイ	シンハホケイウダキヤテイ			e1〔別〕e4		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	520	202	烏	烏	濕縛目契烏娜__帝	濕縛目契烏娜__帝			5				ウ	シンハホケイウダキヤテイ			e1〔別〕e4		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	521	202	娜	娜	濕縛目契烏娜__帝	濕縛目契烏娜__帝			6				ダ	シンハホケイウダキヤテイ			e1〔別〕e4		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	522	202	__	__	濕縛目契烏娜__帝	濕縛目契烏娜__帝			7				キヤ	シンハホケイウダキヤテイ			e2〔別〕e5		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	523	202	帝	帝	濕縛目契烏娜__帝	濕縛目契烏娜__帝			9				テイ	シンハホケイウダキヤテイ			e1〔別〕e4		52b1	音写字	T2713_.84.0833b10
30-039-02	正保版魚山私抄九方便	524	203	以	以	以我	以我			1								e1〔別〕e4		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	525	203	我	我	以我	以我			2								e1〔別〕e4		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	526	204	如	如	如來	如來			1								e3〔別〕e1_		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	527	204	來	來	如來	如來			2								e3〔別〕e1_		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	528	205	及	及	及以	及以			1								F3〔別〕F1_		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	529	205	以	以	及以	及以			2								e1〔別〕e4		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	530	206	普	普	普供養	普供養			1								e1〔別〕e4		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	531	206	供	供	普供養	普供養			2								e1〔別〕e4		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	532	206	養	養	普供養	普供養			3								e1〔別〕e4		52b2		T2713_.84.0833b11
30-039-02	正保版魚山私抄九方便	533	207	南	南	南無	南無			1			＊去濁	ナウ	ナウホ			e4_〔別〕e2		53a1	音写字	T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	534	207	無	無	南無	南無			2		去濁	＊去濁	ホ	ナウホ			e5_〔別〕r3		53a1	音写字	T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	535	208	摩	摩	摩訶	摩訶			1								e5_〔別〕e3		53a1		T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	536	208	訶	訶	摩訶	摩訶			2								e1〔別〕e4		53a1		T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	537	209	南	南	南無	南無			1								"e1〔別〕e4, 已下ナモ"		53a1	音写字	T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	538	209	無	無	南無	南無			2								"e1〔別〕e4, 已下ナモ"		53a1	音写字	T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	539	210	寳	寳	寳幢	寳幢			1								e2〔別〕e5		53a1		T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	540	210	幢	幢	寳幢	寳幢			2								"e1〔別〕e4,タトの中音"		53a1		T2713_.84.0833c01
30-039-02	正保版魚山私抄九方便	541	211	南	南	南無	南無			1								e1〔別〕e4		53a2	音写字	T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	542	211	無	無	南無	南無			2								e1〔別〕e4		53a2	音写字	T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	543	212	開	開	開敷	開敷			1					＊フ			fr1〔別〕fr4		53a2		T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	544	212	敷	敷	開敷	開敷			2				フ	＊フ			e1〔別〕e4		53a2		T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	545	213	南	南	南無	南無			1								e1〔別〕e4		53a2	音写字	T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	546	213	無	無	南無	南無			2								e1〔別〕e4		53a2	音写字	T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	547	214	无	无	无量	无量			1				ブ	ブ＊			f1〔別〕f4		53a2		T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	548	215	量	量	無量	無量			2					ブ＊			r1〔別〕r3		53a2		T2713_.84.0833c02
30-039-02	正保版魚山私抄九方便	549	216	南	南	南無	南無			1								e1〔別〕e4		53a3	音写字	T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	550	216	無	無	南無	南無			2								e1〔別〕e4		53a3	音写字	T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	551	217	天	天	天皷	天皷			1					＊ク／＊コ			e2〔別〕e5		53a3		T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	552	217	皷	皷	天皷	天皷			2				ク／〔左〕コ	＊ク／＊コ			"e1〔別〕e4,コハ新相應院流也 クハ本相應院流也"		53a3		T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	553	218	南	南	南無	南無			1								e1〔別〕e4		53a3	音写字	T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	554	218	無	無	南無	南無			2								e1〔別〕e4		53a3	音写字	T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	555	219	普	普	普賢	普賢			1				ホ	ホ＊			e2〔別〕e5		53a3		T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	556	219	賢	賢	普賢	普賢			2					ホ＊			e1〔別〕e4		53a3		T2713_.84.0833c03
30-039-02	正保版魚山私抄九方便	557	220	南	南	南無	南無			1								e1〔別〕e4		53b1	音写字	T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	558	220	無	無	南無	南無			2								e1〔別〕e4		53b1	音写字	T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	559	221	文	文	文殊師利	文殊師利			1				フン	フン＊＊＊			e1〔別〕e4		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	560	221	殊	殊	文殊師利	文殊師利			2					フン＊＊＊			f1〔別〕f4		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	561	221	師	師	文殊師利	文殊師利			3					フン＊＊＊			e1〔別〕e4		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	562	221	利	利	文殊師利	文殊師利			4					フン＊＊＊			e1〔別〕e4		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	563	222	南	南	南無	南無			1								e1〔別〕e4		53b1	音写字	T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	564	222	無	無	南無	南無			2								e1〔別〕e4		53b1	音写字	T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	565	223	觀	觀	觀世音	觀世音			1					＊＊イン			e2〔別〕e5		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	566	223	世	世	觀世音	觀世音			2					＊＊イン			e1〔別〕e4		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	567	223	音	音	觀世音	觀世音			3				イン	＊＊イン			e1〔別〕e4		53b1		T2713_.84.0833c04
30-039-02	正保版魚山私抄九方便	568	224	南	南	南無	南無			1								e1〔別〕e4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	569	224	無	無	南無	南無			2								e1〔別〕e4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	570	225	彌	彌	彌勒	彌勒			1				ビ	ビ＊			f1〔別〕f4		53b2		T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	571	225	勒	勒	彌勒	彌勒			2					ビ＊			e1〔別〕e4		53b2		T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	572	226	南	南	南無	南無			1								e1〔別〕e4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	573	226	無	無	南無	南無			2								e1〔別〕e4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	574	227	阿	阿	阿利耶	阿利耶			1								f1〔別〕f4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	575	227	利	利	阿利耶	阿利耶			2								e1〔別〕e4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	576	227	耶	耶	阿利耶	阿利耶			3								e1〔別〕e4		53b2	音写字	T2713_.84.0833c05
30-039-02	正保版魚山私抄九方便	577	228	縛	縛	縛曰羅	縛曰羅			1								e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	578	228	曰	曰	縛曰羅	縛曰羅			2								e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	579	228	羅	羅	縛曰羅	縛曰羅			3								e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	580	229	娑	娑	娑縛_	娑縛_			1				ソ	ソバニ			e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	581	229	縛	縛	娑縛_	娑縛_			2				バ	ソバニ			f1〔別〕f4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	582	229	_	_	娑縛_	娑縛_			3				ニ	ソバニ			e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	583	230	縛	縛	縛曰羅	縛曰羅			1								e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	584	230	曰	曰	縛曰羅	縛曰羅			2								e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	585	230	羅	羅	縛曰羅	縛曰羅			3								e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	586	231	軍	軍	軍荼利	軍荼利			1				クン	クン＊＊			e2〔別〕e5		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	587	231	荼	荼	軍荼利	軍荼利			2					クン＊＊			e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	588	231	利	利	軍荼利	軍荼利			3					クン＊＊			e1〔別〕e4		53b3	音写字	T2713_.84.0833c06
30-039-02	正保版魚山私抄九方便	589	232	縛	縛	縛曰羅	縛曰羅			1								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	590	232	曰	曰	縛曰羅	縛曰羅			2								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	591	232	羅	羅	縛曰羅	縛曰羅			3								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	592	233	_	_	__	__			1								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	593	233	_	_	__	__			2								fr1〔別〕fr4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	594	234	縛	縛	縛曰羅	縛曰羅			1								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	595	234	曰	曰	縛曰羅	縛曰羅			2								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	596	234	羅	羅	縛曰羅	縛曰羅			3								e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	597	235	藥	藥	藥刄	藥刄			1				ヤキ	ヤキシヤ			e2〔別〕e5		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	598	235	刄	刄	藥刄	藥刄			2				シヤ	ヤキシヤ			e1〔別〕e4		54a1	音写字	T2713_.84.0833c07
30-039-02	正保版魚山私抄九方便	599	236	南	南	南無	南無			1								e2〔別〕e4		54a2	音写字	T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	600	237	无	无	南无	南无			2								e3〔別〕e5		54a2	音写字	T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	601	238	大	大	大悲	大悲			1								r2〔別〕r4		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	602	238	悲	悲	大悲	大悲			2								e2〔別〕e4		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	603	239	胎	胎	胎藏	胎蔵			1								e3〔別〕e5		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	604	240	藏	藏	胎藏	胎藏			2								e2〔別〕e4		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	605	241	南	南	南無	南無			1								e3〔別〕e4		54a2	音写字	T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	606	241	無	無	南無	南無			2								e3〔別〕e4		54a2	音写字	T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	607	242	金	金	金剛界	金剛界			1				キン	キン＊＊			f3〔別〕f4		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	608	242	剛	剛	金剛界	金剛界			2					キン＊＊			e2〔別〕e4		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	609	242	界	界	金剛界	金剛界			3					キン＊＊			e2〔別〕e4		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	610	243	一	一	一切	一切			1								e3〔別〕e5		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	611	243	切	切	一切	一切			2								ff3〔別〕ff5		54a2		T2713_.84.0833c08
30-039-02	正保版魚山私抄九方便	612	244	廻	廻	廻向	廻向			1								e4		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	613	244	向	向	廻向	廻向			2								e3		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	614	245	大	大	大菩提	大菩提			1								e3		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	615	245	菩	菩	大菩提	大菩提			2								e4		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	616	245	提	提	大菩提	大菩提			3								e4		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	617	246	所	所	所修	所修			1				ソ	ソ＊			e5		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	618	246	修	修	所修	所修			2					ソ＊			e'5		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	619	247	一	一	一切	一切			1								e5		54a3		T2713_.84.0833c09
30-039-02	正保版魚山私抄九方便	620	247	切	切	一切	一切			2								f5		54a3		T2713_.84.0833c09